Date,Adj Close 
2005-12-05,52.45
2005-12-02,52.43
2005-12-01,52.43
2005-11-30,52.5
2005-11-29,52.61
2005-11-28,52.69
2005-11-25,52.76
2005-11-23,52.71
2005-11-22,52.75
2005-11-21,52.61
2005-11-18,52.44
2005-11-17,52.47
2005-11-16,52.45
2005-11-15,52.33
2005-11-14,52.26
2005-11-11,52.43
2005-11-10,52.38
2005-11-09,52.2
2005-11-08,52.33
2005-11-07,52.16
2005-11-04,52.15
2005-11-03,52.1
2005-11-02,52.28
2005-11-01,52.32
2005-10-31,52.31
2005-10-28,52.31
2005-10-27,52.4
2005-10-26,52.28
2005-10-25,52.48
2005-10-24,52.64
2005-10-21,52.75
2005-10-20,52.62
2005-10-19,52.61
2005-10-18,52.52
2005-10-17,52.54
2005-10-14,52.46
2005-10-13,52.47
2005-10-12,52.61
2005-10-11,52.63
2005-10-10,52.79
2005-10-07,52.72
2005-10-06,52.77
2005-10-05,52.81
2005-10-04,52.72
2005-10-03,52.65
2005-09-30,52.83
2005-09-29,52.86
2005-09-28,52.98
2005-09-27,52.83
2005-09-26,52.87
2005-09-23,53
2005-09-22,53.09
2005-09-21,53.04
2005-09-20,52.92
2005-09-19,52.96
2005-09-16,52.91
2005-09-15,53.03
2005-09-14,53.16
2005-09-13,53.22
2005-09-12,53.09
2005-09-09,53.16
2005-09-08,53.18
2005-09-07,53.18
2005-09-06,53.27
2005-09-02,53.38
2005-09-01,53.4
2005-08-31,53.33
2005-08-30,53.12
2005-08-29,52.99
2005-08-26,52.97
2005-08-25,53.01
2005-08-24,53.01
2005-08-23,52.95
2005-08-22,52.91
2005-08-19,52.86
2005-08-18,52.91
2005-08-17,52.77
2005-08-16,52.88
2005-08-15,52.75
2005-08-12,52.8
2005-08-11,52.65
2005-08-10,52.51
2005-08-09,52.5
2005-08-08,52.41
2005-08-05,52.42
2005-08-04,52.68
2005-08-03,52.73
2005-08-02,52.56
2005-08-01,52.68
2005-07-29,52.71
2005-07-28,52.87
2005-07-27,52.72
2005-07-26,52.75
2005-07-25,52.69
2005-07-22,52.69
2005-07-21,52.61
2005-07-20,52.89
2005-07-19,52.8
2005-07-18,52.77
2005-07-15,52.87
2005-07-14,52.84
2005-07-13,52.84
2005-07-12,52.91
2005-07-11,52.94
2005-07-08,52.93
2005-07-07,53.02
2005-07-06,52.95
2005-07-05,52.87
2005-07-01,53.07
2005-06-30,53.26
2005-06-29,53.09
2005-06-28,53.11
2005-06-27,53.27
2005-06-24,53.23
2005-06-23,53.14
2005-06-22,53.2
2005-06-21,52.97
2005-06-20,52.75
2005-06-17,52.87
2005-06-16,52.87
2005-06-15,52.71
2005-06-14,52.74
2005-06-13,52.81
2005-06-10,52.86
2005-06-09,53.06
2005-06-08,53.07
2005-06-07,53.17
2005-06-06,53.03
2005-06-03,53.02
2005-06-02,53.15
2005-06-01,53.19
2005-05-31,52.8
2005-05-27,52.65
2005-05-26,52.69
2005-05-25,52.69
2005-05-24,52.7
2005-05-23,52.61
2005-05-20,52.44
2005-05-19,52.5
2005-05-18,52.63
2005-05-17,52.49
2005-05-16,52.43
2005-05-13,52.5
2005-05-12,52.45
2005-05-11,52.33
2005-05-10,52.24
2005-05-09,52.18
2005-05-06,52.23
2005-05-05,52.42
